name,wikipedia_url
آزادی آزادمنش,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C_%D8%A2%D8%B2%D8%A7%D8%AF%D9%85%D9%86%D8%B4
مهدی آیتی,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A2%DB%8C%D8%AA%DB%8C
احمد مازنی,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%A7%D8%B2%D9%86%DB%8C
غلامرضا اسلامی بیدگلی,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C_%D8%A8%DB%8C%D8%AF%DA%AF%D9%84%DB%8C
سید محمدمهدی پورفاطمی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%D9%85%D9%87%D8%AF%DB%8C_%D9%BE%D9%88%D8%B1%D9%81%D8%A7%D8%B7%D9%85%DB%8C
سید کامل تقوی‌نژاد,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DA%A9%D8%A7%D9%85%D9%84_%D8%AA%D9%82%D9%88%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF
الیاس حضرتی,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DB%8C%D8%A7%D8%B3_%D8%AD%D8%B6%D8%B1%D8%AA%DB%8C
محمدجواد حق‌شناس,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AC%D9%88%D8%A7%D8%AF_%D8%AD%D9%82%E2%80%8C%D8%B4%D9%86%D8%A7%D8%B3
محمدرضا خباز,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%AE%D8%A8%D8%A7%D8%B2
اسماعیل دوستی,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%AF%D9%88%D8%B3%D8%AA%DB%8C
رسول مهرپرور,https://fa.wikipedia.org/wiki/%D8%B1%D8%B3%D9%88%D9%84_%D9%85%D9%87%D8%B1%D9%BE%D8%B1%D9%88%D8%B1
رضا انصاری,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%DB%8C
ولی‌الله رعیت,https://fa.wikipedia.org/wiki/%D9%88%D9%84%DB%8C%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B1%D8%B9%DB%8C%D8%AA
عبدالمحمد زاهدی,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D8%AD%D9%85%D8%AF_%D8%B2%D8%A7%D9%87%D8%AF%DB%8C
عبدالرضا سپهوند,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%B6%D8%A7_%D8%B3%D9%BE%D9%87%D9%88%D9%86%D8%AF
سید احمد حسینی (نماینده مجلس),https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF_%D8%AD%D8%B3%DB%8C%D9%86%DB%8C_%28%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%D9%87_%D9%85%D8%AC%D9%84%D8%B3%29
هنگامه شهیدی,https://fa.wikipedia.org/wiki/%D9%87%D9%86%DA%AF%D8%A7%D9%85%D9%87_%D8%B4%D9%87%DB%8C%D8%AF%DB%8C
اسماعیل ططری,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B7%D8%B7%D8%B1%DB%8C
علی یعقوبی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DB%8C%D8%B9%D9%82%D9%88%D8%A8%DB%8C
غلامرضا عبدالوند,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%86%D8%AF
محمد قمی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%82%D9%85%DB%8C
محمد قوچانی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%82%D9%88%DA%86%D8%A7%D9%86%DB%8C
ذبیح الله کریمی,https://fa.wikipedia.org/wiki/%D8%B0%D8%A8%DB%8C%D8%AD_%D8%A7%D9%84%D9%84%D9%87_%DA%A9%D8%B1%DB%8C%D9%85%DB%8C
مهدیه گلرو,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C%D9%87_%DA%AF%D9%84%D8%B1%D9%88
مجید نصیرپور,https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D9%86%D8%B5%DB%8C%D8%B1%D9%BE%D9%88%D8%B1
محمدباقر ذاکری,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A8%D8%A7%D9%82%D8%B1_%D8%B0%D8%A7%DA%A9%D8%B1%DB%8C
محمدرئوف قادری,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%A6%D9%88%D9%81_%D9%82%D8%A7%D8%AF%D8%B1%DB%8C
محمدرضا عباسی‌فرد,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B9%D8%A8%D8%A7%D8%B3%DB%8C%E2%80%8C%D9%81%D8%B1%D8%AF
اقبال محمدی,https://fa.wikipedia.org/wiki/%D8%A7%D9%82%D8%A8%D8%A7%D9%84_%D9%85%D8%AD%D9%85%D8%AF%DB%8C
محمود زمانی قمی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B2%D9%85%D8%A7%D9%86%DB%8C_%D9%82%D9%85%DB%8C
عبدالحسن مقتدائی,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D9%85%D9%82%D8%AA%D8%AF%D8%A7%D8%A6%DB%8C
رسول منتجب‌نیا,https://fa.wikipedia.org/wiki/%D8%B1%D8%B3%D9%88%D9%84_%D9%85%D9%86%D8%AA%D8%AC%D8%A8%E2%80%8C%D9%86%DB%8C%D8%A7
سید رسول موسوی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B1%D8%B3%D9%88%D9%84_%D9%85%D9%88%D8%B3%D9%88%DB%8C
مهدی رسول‌پناه,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%B1%D8%B3%D9%88%D9%84%E2%80%8C%D9%BE%D9%86%D8%A7%D9%87
مهرانگیز مروتی,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%A7%D9%86%DA%AF%DB%8C%D8%B2_%D9%85%D8%B1%D9%88%D8%AA%DB%8C
سعدالله نصیری قیداری,https://fa.wikipedia.org/wiki/%D8%B3%D8%B9%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D9%86%D8%B5%DB%8C%D8%B1%DB%8C_%D9%82%DB%8C%D8%AF%D8%A7%D8%B1%DB%8C
بشیر نظری,https://fa.wikipedia.org/wiki/%D8%A8%D8%B4%DB%8C%D8%B1_%D9%86%D8%B8%D8%B1%DB%8C
علی نعمت‌زاده,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D9%86%D8%B9%D9%85%D8%AA%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
مجتبی واحدی,https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D8%AA%D8%A8%DB%8C_%D9%88%D8%A7%D8%AD%D8%AF%DB%8C
یغمور قلی‌زاده,https://fa.wikipedia.org/wiki/%DB%8C%D8%BA%D9%85%D9%88%D8%B1_%D9%82%D9%84%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
مهدی آذر,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A2%D8%B0%D8%B1
ادیب برومند,https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%DB%8C%D8%A8_%D8%A8%D8%B1%D9%88%D9%85%D9%86%D8%AF
علی اردلان,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%A7%D8%B1%D8%AF%D9%84%D8%A7%D9%86
سید حسن امین,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D8%A7%D9%85%DB%8C%D9%86
علیقلی بیانی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D9%82%D9%84%DB%8C_%D8%A8%DB%8C%D8%A7%D9%86%DB%8C
شمس‌الدین جزایری,https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AC%D8%B2%D8%A7%DB%8C%D8%B1%DB%8C
کمال‌الدین جناب,https://fa.wikipedia.org/wiki/%DA%A9%D9%85%D8%A7%D9%84%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AC%D9%86%D8%A7%D8%A8
کاظم حسیبی,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B8%D9%85_%D8%AD%D8%B3%DB%8C%D8%A8%DB%8C
جهانگیر حق‌شناس,https://fa.wikipedia.org/wiki/%D8%AC%D9%87%D8%A7%D9%86%DA%AF%DB%8C%D8%B1_%D8%AD%D9%82%E2%80%8C%D8%B4%D9%86%D8%A7%D8%B3
علی‌احمد خورشید,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%D8%AD%D9%85%D8%AF_%D8%AE%D9%88%D8%B1%D8%B4%DB%8C%D8%AF
حبیب‌الله داوران,https://fa.wikipedia.org/wiki/%D8%AD%D8%A8%DB%8C%D8%A8%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D8%A7%D9%88%D8%B1%D8%A7%D9%86
داوود رجبی,https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%88%D9%88%D8%AF_%D8%B1%D8%AC%D8%A8%DB%8C
صادق رضازاده شفق,https://fa.wikipedia.org/wiki/%D8%B5%D8%A7%D8%AF%D9%82_%D8%B1%D8%B6%D8%A7%D8%B2%D8%A7%D8%AF%D9%87_%D8%B4%D9%81%D9%82
منصور روحانی,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1_%D8%B1%D9%88%D8%AD%D8%A7%D9%86%DB%8C
محمدتقی ریاحی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%B1%DB%8C%D8%A7%D8%AD%DB%8C
احمد زیرک‌زاده,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B2%DB%8C%D8%B1%DA%A9%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
خسرو سعیدی,https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88_%D8%B3%D8%B9%DB%8C%D8%AF%DB%8C
سیف‌الله معظمی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D8%B9%D8%B8%D9%85%DB%8C
الله‌یار صالح,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D9%87%E2%80%8C%DB%8C%D8%A7%D8%B1_%D8%B5%D8%A7%D9%84%D8%AD
محمدعلی صفی‌اصفیا,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%B5%D9%81%DB%8C%E2%80%8C%D8%A7%D8%B5%D9%81%DB%8C%D8%A7
لطفعلی صمیمی,https://fa.wikipedia.org/wiki/%D9%84%D8%B7%D9%81%D8%B9%D9%84%DB%8C_%D8%B5%D9%85%DB%8C%D9%85%DB%8C
خلیل طالقانی,https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%D8%B7%D8%A7%D9%84%D9%82%D8%A7%D9%86%DB%8C
عزالدین کاظمی,https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%DA%A9%D8%A7%D8%B8%D9%85%DB%8C
باقر قدیری‌اصل,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%82%D8%B1_%D9%82%D8%AF%DB%8C%D8%B1%DB%8C%E2%80%8C%D8%A7%D8%B5%D9%84
سید باقر کاظمی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A8%D8%A7%D9%82%D8%B1_%DA%A9%D8%A7%D8%B8%D9%85%DB%8C
محمدصادق مسرت,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B5%D8%A7%D8%AF%D9%82_%D9%85%D8%B3%D8%B1%D8%AA
عبدالله معظمی,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D9%85%D8%B9%D8%B8%D9%85%DB%8C
آذین موحد,https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%DB%8C%D9%86_%D9%85%D9%88%D8%AD%D8%AF
نظام‌الدین موحد,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%85%D9%88%D8%AD%D8%AF
غلام‌عباس آرام,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%E2%80%8C%D8%B9%D8%A8%D8%A7%D8%B3_%D8%A2%D8%B1%D8%A7%D9%85
جمشید آموزگار,https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B4%DB%8C%D8%AF_%D8%A2%D9%85%D9%88%D8%B2%DA%AF%D8%A7%D8%B1
نیره ابتهاج سمیعی,https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D8%B1%D9%87_%D8%A7%D8%A8%D8%AA%D9%87%D8%A7%D8%AC_%D8%B3%D9%85%DB%8C%D8%B9%DB%8C
مهناز افخمی,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D9%86%D8%A7%D8%B2_%D8%A7%D9%81%D8%AE%D9%85%DB%8C
محمدرضا امین,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%A7%D9%85%DB%8C%D9%86
نصرالله انتظام,https://fa.wikipedia.org/wiki/%D9%86%D8%B5%D8%B1%D8%A7%D9%84%D9%84%D9%87_%D8%A7%D9%86%D8%AA%D8%B8%D8%A7%D9%85
فرخ‌رو پارسا,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AE%E2%80%8C%D8%B1%D9%88_%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7
مهرانگیز دولتشاهی,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%A7%D9%86%DA%AF%DB%8C%D8%B2_%D8%AF%D9%88%D9%84%D8%AA%D8%B4%D8%A7%D9%87%DB%8C
قاسم رضایی (نماینده),https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85_%D8%B1%D8%B6%D8%A7%DB%8C%DB%8C_%28%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%D9%87%29
عبدالله ریاضی,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%B1%DB%8C%D8%A7%D8%B6%DB%8C
تقی سرلک,https://fa.wikipedia.org/wiki/%D8%AA%D9%82%DB%8C_%D8%B3%D8%B1%D9%84%DA%A9
جواد سعید,https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D8%B3%D8%B9%DB%8C%D8%AF
سید جواد شهرستانی (سیاستمدار),https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D9%88%D8%A7%D8%AF_%D8%B4%D9%87%D8%B1%D8%B3%D8%AA%D8%A7%D9%86%DB%8C_%28%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA%D9%85%D8%AF%D8%A7%D8%B1%29
سید جواد صدر,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D9%88%D8%A7%D8%AF_%D8%B5%D8%AF%D8%B1
نصیر عصار,https://fa.wikipedia.org/wiki/%D9%86%D8%B5%DB%8C%D8%B1_%D8%B9%D8%B5%D8%A7%D8%B1
علی ماهیار,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D9%85%D8%A7%D9%87%DB%8C%D8%A7%D8%B1
حسین کاظم‌زاده,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%A7%D8%B8%D9%85%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
منوچهر کلالی,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%DA%A9%D9%84%D8%A7%D9%84%DB%8C
فرهنگ مهر,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%87%D9%86%DA%AF_%D9%85%D9%87%D8%B1
غلامرضا نیک‌پی,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D9%86%DB%8C%DA%A9%E2%80%8C%D9%BE%DB%8C
هادی هدایتی,https://fa.wikipedia.org/wiki/%D9%87%D8%A7%D8%AF%DB%8C_%D9%87%D8%AF%D8%A7%DB%8C%D8%AA%DB%8C
امیرعباس هویدا,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%B9%D8%A8%D8%A7%D8%B3_%D9%87%D9%88%DB%8C%D8%AF%D8%A7
محسن پزشکپور,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%BE%D8%B2%D8%B4%DA%A9%D9%BE%D9%88%D8%B1
حسین طبیب,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B7%D8%A8%DB%8C%D8%A8
علیرضا رئیس,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%B1%D8%A6%DB%8C%D8%B3
خسرو سیف,https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88_%D8%B3%DB%8C%D9%81
حسین شهریاری,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1%DB%8C
حسن علی صارمی کلالی,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B9%D9%84%DB%8C_%D8%B5%D8%A7%D8%B1%D9%85%DB%8C_%DA%A9%D9%84%D8%A7%D9%84%DB%8C
زهرا صفارپور,https://fa.wikipedia.org/wiki/%D8%B2%D9%87%D8%B1%D8%A7_%D8%B5%D9%81%D8%A7%D8%B1%D9%BE%D9%88%D8%B1
هوشنگ طالع,https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%B4%D9%86%DA%AF_%D8%B7%D8%A7%D9%84%D8%B9
پرویز ظفری,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D8%B8%D9%81%D8%B1%DB%8C
علینقی عالیخانی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D9%86%D9%82%DB%8C_%D8%B9%D8%A7%D9%84%DB%8C%D8%AE%D8%A7%D9%86%DB%8C
اسماعیل فریور,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D9%81%D8%B1%DB%8C%D9%88%D8%B1
فضل‌الله صدر,https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B5%D8%AF%D8%B1
رضا قطبی,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D9%82%D8%B7%D8%A8%DB%8C
رضا کرمانی,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%DB%8C
حجت کلاشی,https://fa.wikipedia.org/wiki/%D8%AD%D8%AC%D8%AA_%DA%A9%D9%84%D8%A7%D8%B4%DB%8C
آرش کیخسروی,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%B4_%DA%A9%DB%8C%D8%AE%D8%B3%D8%B1%D9%88%DB%8C
محمد مهرداد,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D9%87%D8%B1%D8%AF%D8%A7%D8%AF
نادر نادرپور,https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D8%B1_%D9%86%D8%A7%D8%AF%D8%B1%D9%BE%D9%88%D8%B1
پرویز ورجاوند,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%88%D8%B1%D8%AC%D8%A7%D9%88%D9%86%D8%AF
داریوش همایون,https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D9%87%D9%85%D8%A7%DB%8C%D9%88%D9%86
منوچهر یزدی,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%DB%8C%D8%B2%D8%AF%DB%8C
مصطفی خانزادی,https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D8%AE%D8%A7%D9%86%D8%B2%D8%A7%D8%AF%DB%8C
اسدالله درویش امیری,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D8%B1%D9%88%DB%8C%D8%B4_%D8%A7%D9%85%DB%8C%D8%B1%DB%8C
جعفر رحمان‌زاده,https://fa.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D8%B1%D8%AD%D9%85%D8%A7%D9%86%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
سید حسن رسولی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D8%B1%D8%B3%D9%88%D9%84%DB%8C
سید مجتبی موسوی اجاق,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AC%D8%AA%D8%A8%DB%8C_%D9%85%D9%88%D8%B3%D9%88%DB%8C_%D8%A7%D8%AC%D8%A7%D9%82
کورش فولادی,https://fa.wikipedia.org/wiki/%DA%A9%D9%88%D8%B1%D8%B4_%D9%81%D9%88%D9%84%D8%A7%D8%AF%DB%8C
محمدرضا مروارید,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%85%D8%B1%D9%88%D8%A7%D8%B1%DB%8C%D8%AF
محسن آرمین,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D8%A2%D8%B1%D9%85%DB%8C%D9%86
علی‌اکبر جعفری,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C
فیض‌الله عرب‌سرخی,https://fa.wikipedia.org/wiki/%D9%81%DB%8C%D8%B6%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B9%D8%B1%D8%A8%E2%80%8C%D8%B3%D8%B1%D8%AE%DB%8C
علی تقی‌زاده,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%AA%D9%82%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
سید حسین آیت‌اللهی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%DB%8C%D9%86_%D8%A2%DB%8C%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87%DB%8C
سید محمدعلی انگجی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%A7%D9%86%DA%AF%D8%AC%DB%8C
سید حسن شریعتمداری,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%D9%85%D8%AF%D8%A7%D8%B1%DB%8C
سید هادی خسروشاهی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%87%D8%A7%D8%AF%DB%8C_%D8%AE%D8%B3%D8%B1%D9%88%D8%B4%D8%A7%D9%87%DB%8C
سید محمدکاظم شریعتمداری,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%DA%A9%D8%A7%D8%B8%D9%85_%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%D9%85%D8%AF%D8%A7%D8%B1%DB%8C
رحمت‌الله مقدم مراغه‌ای,https://fa.wikipedia.org/wiki/%D8%B1%D8%AD%D9%85%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D9%82%D8%AF%D9%85_%D9%85%D8%B1%D8%A7%D8%BA%D9%87%E2%80%8C%D8%A7%DB%8C
منوچهر آزمون,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%A2%D8%B2%D9%85%D9%88%D9%86
اسماعیل آزمین,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%A2%D8%B2%D9%85%DB%8C%D9%86
اسدالله نصر اصفهانی,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D9%86%D8%B5%D8%B1_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C
فرخ‌لقا بابان,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AE%E2%80%8C%D9%84%D9%82%D8%A7_%D8%A8%D8%A7%D8%A8%D8%A7%D9%86
محمد باهری,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A8%D8%A7%D9%87%D8%B1%DB%8C
محمود جعفریان,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C%D8%A7%D9%86
پرویز ناتل خانلری,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%86%D8%A7%D8%AA%D9%84_%D8%AE%D8%A7%D9%86%D9%84%D8%B1%DB%8C
عباسعلی خلعتبری,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D8%B9%D9%84%DB%8C_%D8%AE%D9%84%D8%B9%D8%AA%D8%A8%D8%B1%DB%8C
اردشیر زاهدی,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B4%DB%8C%D8%B1_%D8%B2%D8%A7%D9%87%D8%AF%DB%8C
